# model=B23TFCUCCMFGMLiteModel tfcu=ccm_tfcu_unravel lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=0.9*bce + 0.08*boundary + 0.02*temporal_consistency aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=312018924 params_trainable=7884989
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_bce_loss,train_boundary_loss,train_temporal_consistency_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean
864,1.406656e-06,0.031761957,0.031761957,0,0.030504424,0.048806855,0.02017137,,,,,,,,,,,,,0.0010411669,0.29849819,0.38564802,0.3158538,0.25,0.83492844,0.90724604,0.91389025,0.90225156,0.98841125,,,,,,,,,,,,,,,,,,,,,,,
865,1.4007445e-06,0.037036844,0.037036844,0,0.035723979,0.0558542,0.020846371,,,,,,,,,,,,,0.0010411643,0.31123827,0.36542123,0.32334051,0.25,0.82450746,0.90072831,0.90448387,0.89847224,0.98613192,,,,,,,,,,,,,,,,,,,,,,,
866,1.3948743e-06,0.030919799,0.030919799,0,0.029656578,0.048517359,0.017374521,,,,,,,,,,,,,0.0010411661,0.28542618,0.39078401,0.3237898,0.25,0.79712725,0.87922446,0.89071025,0.87004684,0.9891813,,,,,,,,,,,,,,,,,,,,,,,
867,1.3890454e-06,0.035471533,0.035471533,0,0.034450819,0.05060353,0.020875741,,,,,,,,,,,,,0.0010411682,0.28255832,0.39146674,0.32597495,0.25,0.8028342,0.88577372,0.89962003,0.87366776,0.98744375,,,,,,,,,,,,,,,,,,,,,,,
868,1.383258e-06,0.036022597,0.036022597,0,0.034365642,0.058112466,0.022226069,,,,,,,,,,,,,0.0010411761,0.31301221,0.3755329,0.31145489,0.25,0.83827074,0.90756487,0.91588321,0.90195497,0.98684201,,,,,,,,,,,,,,,,,,,,,,,
869,1.3775119e-06,0.037805593,0.037805593,0,0.036382552,0.057831622,0.021738364,,,,,,,,,,,,,0.0010411784,0.3029861,0.37032181,0.32669209,0.25,0.80710967,0.8817659,0.90257418,0.87159331,0.9866203,0.050367499,0.71774691,0.8199685,0.82439182,0.85719894,0.98367816,,,,,,,,,,,,,0.0010411785,0.29252847,0.38509482,0.3223767,0.25
870,1.3718074e-06,0.034401627,0.034401627,0,0.033237332,0.051137102,0.019853044,,,,,,,,,,,,,0.0010411791,0.30521794,0.37255859,0.32222347,0.25,0.84710006,0.91396888,0.91401105,0.91463468,0.9877288,,,,,,,,,,,,,,,,,,,,,,,
871,1.3661445e-06,0.037460069,0.037460069,0,0.036372369,0.053221656,0.023360223,,,,,,,,,,,,,0.0010411812,0.28931446,0.39086848,0.31981706,0.25,0.78528364,0.86892497,0.89180394,0.8560556,0.98631139,,,,,,,,,,,,,,,,,,,,,,,
872,1.3605232e-06,0.035724493,0.035724493,0,0.034348161,0.054998425,0.020563775,,,,,,,,,,,,,0.0010411822,0.30677159,0.37302098,0.32020743,0.25,0.79346324,0.87817096,0.88807803,0.86999203,0.98669275,,,,,,,,,,,,,,,,,,,,,,,
873,1.3549436e-06,0.036410145,0.036410145,0,0.035033917,0.05546673,0.022114107,,,,,,,,,,,,,0.0010411855,0.30701664,0.36944772,0.32353565,0.25,0.78356194,0.87270297,0.88198002,0.86536735,0.98674604,,,,,,,,,,,,,,,,,,,,,,,
874,1.3494057e-06,0.035359809,0.035359809,0,0.033919278,0.055381143,0.020098427,,,,,,,,,,,,,0.0010411845,0.28301174,0.37977837,0.33720989,0.25,0.81476332,0.89418523,0.90326274,0.88693861,0.98730459,,,,,,,,,,,,,,,,,,,,,,,
875,1.3439096e-06,0.037321238,0.037321238,0,0.035894702,0.057407287,0.02117115,,,,,,,,,,,,,0.0010411874,0.29347339,0.37502916,0.33149746,0.25,0.82458981,0.9017455,0.90907517,0.89592844,0.9862999,,,,,,,,,,,,,,,,,,,,,,,
876,1.3384554e-06,0.035087645,0.035087645,0,0.033773293,0.053291225,0.021419232,,,,,,,,,,,,,0.0010411935,0.28241306,0.38229926,0.33528768,0.25,0.79119144,0.86783728,0.87632094,0.86132803,0.98742574,,,,,,,,,,,,,,,,,,,,,,,
877,1.333043e-06,0.033746592,0.033746592,0,0.032357511,0.052751621,0.020235187,,,,,,,,,,,,,0.0010411984,0.29097045,0.39024541,0.31878415,0.25,0.80943831,0.89059898,0.89655744,0.88596278,0.98762188,,,,,,,,,,,,,,,,,,,,,,,
878,1.3276727e-06,0.035246189,0.035246189,0,0.033745977,0.055984716,0.019801657,,,,,,,,,,,,,0.0010411984,0.29605768,0.38327947,0.32066284,0.25,0.79669108,0.88216921,0.8901644,0.8757157,0.98743498,,,,,,,,,,,,,,,,,,,,,,,
879,1.3223443e-06,0.033834584,0.033834584,0,0.032297985,0.054149601,0.021721516,,,,,,,,,,,,,0.0010411982,0.310305,0.36424395,0.32545105,0.25,0.81850244,0.89383955,0.90430742,0.89110012,0.98783685,0.05160177,0.7143918,0.81895038,0.83588413,0.84226067,0.98323285,,,,,,,,,,,,,0.0010411981,0.29243701,0.38548434,0.32207865,0.25
880,1.317058e-06,0.035951019,0.035951019,0,0.034952622,0.050903393,0.021069422,,,,,,,,,,,,,0.0010411995,0.30429611,0.37018163,0.32552226,0.25,0.80867438,0.88721638,0.90222763,0.8771161,0.98706684,,,,,,,,,,,,,,,,,,,,,,,
881,1.3118139e-06,0.032813705,0.032813705,0,0.031376587,0.052162362,0.020089391,,,,,,,,,,,,,0.0010412027,0.29764034,0.37308264,0.32927702,0.25,0.81652881,0.89450209,0.90164085,0.88984858,0.98812291,,,,,,,,,,,,,,,,,,,,,,,
882,1.3066119e-06,0.035314567,0.035314567,0,0.033645128,0.057649183,0.02110094,,,,,,,,,,,,,0.0010412063,0.29255682,0.36873731,0.33870587,0.25,0.83054253,0.90475146,0.91079497,0.8997594,0.98701528,,,,,,,,,,,,,,,,,,,,,,,
883,1.3014521e-06,0.042238431,0.042238431,0,0.041361797,0.056233131,0.025708244,,,,,,,,,,,,,0.0010412079,0.30683476,0.36611032,0.32705492,0.25,0.80598662,0.85426008,0.8645483,0.84664622,0.98424543,,,,,,,,,,,,,,,,,,,,,,,
884,1.2963346e-06,0.040415193,0.040415193,0,0.03952124,0.054795427,0.023122203,,,,,,,,,,,,,0.0010412135,0.29255489,0.3851268,0.32231831,0.25,0.79539708,0.88200549,0.89470534,0.87125891,0.98537879,,,,,,,,,,,,,,,,,,,,,,,
885,1.2912595e-06,0.038427893,0.038427893,0,0.037074943,0.057615118,0.022561788,,,,,,,,,,,,,0.0010412169,0.28877514,0.38336274,0.32786212,0.25,0.79548354,0.88234196,0.89003669,0.87625442,0.9856435,,,,,,,,,,,,,,,,,,,,,,,
886,1.2862267e-06,0.038368245,0.038368245,0,0.0369631,0.057727834,0.024161472,,,,,,,,,,,,,0.0010412162,0.29142134,0.36208848,0.34649018,0.25,0.79843786,0.8823932,0.89882603,0.86953924,0.98585308,,,,,,,,,,,,,,,,,,,,,,,
887,1.2812364e-06,0.036404643,0.036404643,0,0.034982823,0.056100592,0.021602788,,,,,,,,,,,,,0.0010412148,0.29862166,0.39111393,0.31026441,0.25,0.81484739,0.89181092,0.90238976,0.88317051,0.98656054,,,,,,,,,,,,,,,,,,,,,,,
888,1.2762885e-06,0.034487961,0.034487961,0,0.033204163,0.05259291,0.019839154,,,,,,,,,,,,,0.0010412153,0.28027343,0.38885798,0.3308686,0.25,0.79452889,0.87990018,0.88622436,0.87631743,0.98785513,,,,,,,,,,,,,,,,,,,,,,,
889,1.2713832e-06,0.03590217,0.03590217,0,0.034424066,0.056001189,0.022020788,,,,,,,,,,,,,0.0010412163,0.29569508,0.37399895,0.33030597,0.25,0.82935215,0.90425701,0.90959743,0.90031524,0.98684243,0.05159495,0.72164735,0.82140375,0.81179763,0.87503429,0.98445348,,,,,,,,,,,,,0.001041217,0.29288423,0.38615506,0.3209607,0.25
890,1.2665205e-06,0.036498245,0.036498245,0,0.035079308,0.056184374,0.021605941,,,,,,,,,,,,,0.0010412165,0.29887214,0.37995191,0.32117595,0.25,0.81757604,0.8963353,0.91128358,0.8836999,0.9864037,,,,,,,,,,,,,,,,,,,,,,,
891,1.2617004e-06,0.035282708,0.035282708,0,0.034099827,0.052188759,0.020888208,,,,,,,,,,,,,0.0010412147,0.29848458,0.37950067,0.32201475,0.25,0.81015929,0.89177537,0.89912225,0.88580448,0.9871205,,,,,,,,,,,,,,,,,,,,,,,
892,1.2569229e-06,0.034620283,0.034620283,0,0.03341016,0.051844631,0.02017847,,,,,,,,,,,,,0.0010412165,0.29077995,0.37913909,0.33008096,0.25,0.80061462,0.88294441,0.90052104,0.86921127,0.98735115,,,,,,,,,,,,,,,,,,,,,,,
893,1.2521882e-06,0.038408935,0.038408935,0,0.037417545,0.053587182,0.022308479,,,,,,,,,,,,,0.0010412203,0.3002202,0.37506161,0.32471819,0.25,0.79414926,0.87658248,0.89623228,0.86411784,0.98652746,,,,,,,,,,,,,,,,,,,,,,,
894,1.2474963e-06,0.034093852,0.034093852,0,0.0328458,0.051487605,0.020681272,,,,,,,,,,,,,0.0010412272,0.30475607,0.38067282,0.3145711,0.25,0.80922409,0.88719588,0.897777,0.8794378,0.98756351,,,,,,,,,,,,,,,,,,,,,,,
895,1.2428472e-06,0.033594018,0.033594018,0,0.032088038,0.053908972,0.020103355,,,,,,,,,,,,,0.001041224,0.29248449,0.36972437,0.33779114,0.25,0.81834653,0.89123881,0.90358834,0.8830067,0.98808155,,,,,,,,,,,,,,,,,,,,,,,
896,1.238241e-06,0.034623847,0.034623847,0,0.033498429,0.051126728,0.019256184,,,,,,,,,,,,,0.0010412213,0.28271447,0.37452639,0.34275914,0.25,0.80830248,0.89091369,0.90572709,0.87789703,0.98730969,,,,,,,,,,,,,,,,,,,,,,,
897,1.2336777e-06,0.038921039,0.038921039,0,0.03775062,0.056021431,0.02318839,,,,,,,,,,,,,0.0010412246,0.31027288,0.39104478,0.29868234,0.25,0.80719825,0.88931275,0.90247372,0.87762352,0.9860223,,,,,,,,,,,,,,,,,,,,,,,
898,1.2291573e-06,0.036387392,0.036387392,0,0.035197026,0.053627656,0.020992821,,,,,,,,,,,,,0.001041229,0.29593245,0.37059205,0.3334755,0.25,0.79767179,0.87658271,0.89670099,0.86772584,0.98629208,,,,,,,,,,,,,,,,,,,,,,,
899,1.22468e-06,0.037543827,0.037543827,0,0.03653722,0.052654458,0.022398715,,,,,,,,,,,,,0.0010412309,0.30591919,0.38824054,0.30584027,0.25,0.81129373,0.89216594,0.90039249,0.88614246,0.98685745,0.053701781,0.71500361,0.81372677,0.77791372,0.9064937,0.98366994,,,,,,,,,,,,,0.001041232,0.29308139,0.38594439,0.32097422,0.25
900,1.2202457e-06,0.036142606,0.036142606,0,0.03516575,0.050550127,0.022471052,,,,,,,,,,,,,0.0010412348,0.29499537,0.38224622,0.32275841,0.25,0.80163815,0.87911999,0.89752892,0.86977864,0.98704195,,,,,,,,,,,,,,,,,,,,,,,
901,1.2158545e-06,0.035861681,0.035861681,0,0.034630076,0.053390241,0.021169715,,,,,,,,,,,,,0.0010412366,0.30176584,0.37633208,0.32190208,0.25,0.79136268,0.87961697,0.8895603,0.87150098,0.98717435,,,,,,,,,,,,,,,,,,,,,,,
902,1.2115064e-06,0.033777752,0.033777752,0,0.032408873,0.052314812,0.02122909,,,,,,,,,,,,,0.0010412321,0.29051834,0.36478063,0.34470104,0.25,0.78345436,0.86215101,0.8701925,0.85572176,0.98819963,,,,,,,,,,,,,,,,,,,,,,,
903,1.2072016e-06,0.035792854,0.035792854,0,0.034615707,0.052489529,0.021977848,,,,,,,,,,,,,0.001041233,0.29980267,0.3632247,0.33697263,0.25,0.77533878,0.86710213,0.88698679,0.8545116,0.98698319,,,,,,,,,,,,,,,,,,,,,,,
904,1.2029399e-06,0.039974159,0.039974159,0,0.038793604,0.057048776,0.024800742,,,,,,,,,,,,,0.0010412356,0.3097646,0.35906985,0.33116555,0.25,0.80027245,0.88444973,0.89409192,0.8769356,0.98490445,,,,,,,,,,,,,,,,,,,,,,,
905,1.1987215e-06,0.035221879,0.035221879,0,0.033706167,0.055864166,0.020859833,,,,,,,,,,,,,0.0010412341,0.30248423,0.37347606,0.3240397,0.25,0.81156325,0.88730694,0.91382742,0.87415626,0.98730098,,,,,,,,,,,,,,,,,,,,,,,
906,1.1945465e-06,0.032580446,0.032580446,0,0.031589652,0.047200219,0.018687104,,,,,,,,,,,,,0.001041232,0.30149095,0.37575187,0.32275718,0.25,0.79752875,0.8792636,0.89060954,0.87103324,0.98820316,,,,,,,,,,,,,,,,,,,,,,,
907,1.1904148e-06,0.036959531,0.036959531,0,0.035876081,0.052972795,0.02166181,,,,,,,,,,,,,0.001041234,0.30797693,0.36773431,0.32428877,0.25,0.75866926,0.84245275,0.86113235,0.83320121,0.98660706,,,,,,,,,,,,,,,,,,,,,,,
908,1.1863265e-06,0.035256843,0.035256843,0,0.033746852,0.056009819,0.020194579,,,,,,,,,,,,,0.0010412375,0.29805786,0.3732901,0.32865204,0.25,0.81067981,0.89228262,0.90157003,0.88451737,0.98729277,,,,,,,,,,,,,,,,,,,,,,,
909,1.1822816e-06,0.037222085,0.037222085,0,0.036122474,0.053258895,0.022557382,,,,,,,,,,,,,0.0010412379,0.3024217,0.36130217,0.33627613,0.25,0.81707385,0.89559158,0.89730051,0.89512516,0.98684657,0.050261749,0.72415771,0.82182466,0.79743761,0.89335879,0.98458215,,,,,,,,,,,,,0.0010412392,0.29271326,0.38540339,0.32188335,0.25
910,1.1782802e-06,0.036616318,0.036616318,0,0.035624671,0.051906284,0.020080653,,,,,,,,,,,,,0.0010412402,0.28244387,0.38878052,0.32877561,0.25,0.76737217,0.85354794,0.88946123,0.83297421,0.9870708,,,,,,,,,,,,,,,,,,,,,,,
911,1.1743224e-06,0.037496702,0.037496702,0,0.036426786,0.053456321,0.021804503,,,,,,,,,,,,,0.0010412465,0.29324734,0.39279419,0.31395847,0.25,0.7869252,0.87598253,0.88997287,0.86434275,0.98613447,,,,,,,,,,,,,,,,,,,,,,,
912,1.1704081e-06,0.040389864,0.040389864,0,0.039419036,0.055649673,0.023037952,,,,,,,,,,,,,0.0010412492,0.29994892,0.37987295,0.32017813,0.25,0.78443394,0.87096619,0.88935255,0.8584287,0.98465797,,,,,,,,,,,,,,,,,,,,,,,
913,1.1665374e-06,0.03239198,0.03239198,0,0.03092943,0.052073916,0.019479027,,,,,,,,,,,,,0.0010412459,0.30156428,0.38050821,0.31792752,0.25,0.80254309,0.88715445,0.89224631,0.88302507,0.98831523,,,,,,,,,,,,,,,,,,,,,,,
914,1.1627103e-06,0.035162072,0.035162072,0,0.034003128,0.051669905,0.021283247,,,,,,,,,,,,,0.0010412463,0.29455328,0.36728407,0.33816265,0.25,0.77763743,0.86284426,0.88903008,0.85168392,0.98737081,,,,,,,,,,,,,,,,,,,,,,,
915,1.1589269e-06,0.036428868,0.036428868,0,0.035206985,0.053776083,0.022024773,,,,,,,,,,,,,0.0010412447,0.30872109,0.3705656,0.32071331,0.25,0.82352288,0.90046169,0.90891911,0.89405426,0.98656793,,,,,,,,,,,,,,,,,,,,,,,
916,1.1551872e-06,0.04094923,0.04094923,0,0.039644668,0.059774982,0.024351575,,,,,,,,,,,,,0.0010412479,0.29801838,0.3686264,0.33335523,0.25,0.81714737,0.89592505,0.90452392,0.88856176,0.98443829,,,,,,,,,,,,,,,,,,,,,,,
917,1.1514913e-06,0.033181032,0.033181032,0,0.031787218,0.052355206,0.019206,,,,,,,,,,,,,0.0010412528,0.29754393,0.36664736,0.3358087,0.25,0.84744788,0.91546472,0.92409047,0.90853812,0.9882421,,,,,,,,,,,,,,,,,,,,,,,
918,1.1478392e-06,0.033036367,0.033036367,0,0.031340477,0.055328042,0.020184729,,,,,,,,,,,,,0.0010412602,0.29201545,0.37118889,0.33679567,0.25,0.83255087,0.90757993,0.90830934,0.90761081,0.98828863,,,,,,,,,,,,,,,,,,,,,,,
919,1.1442308e-06,0.035272136,0.035272136,0,0.034136336,0.051413134,0.021819209,,,,,,,,,,,,,0.0010412596,0.28996494,0.36015283,0.34988224,0.25,0.84587725,0.88087881,0.8840507,0.87866101,0.98700318,0.053231037,0.72608502,0.82328064,0.80017826,0.89339371,0.98451215,,,,,,,,,,,,,0.0010412592,0.29206349,0.38537938,0.32255713,0.25
920,1.1406664e-06,0.037159018,0.037159018,0,0.035512922,0.059213752,0.02301442,,,,,,,,,,,,,0.0010412579,0.29622597,0.37046097,0.33331305,0.25,0.83380417,0.90605173,0.91594533,0.89739646,0.98646496,,,,,,,,,,,,,,,,,,,,,,,
921,1.1371458e-06,0.034028638,0.034028638,0,0.032673794,0.052524803,0.021011957,,,,,,,,,,,,,0.001041257,0.30302106,0.3730756,0.32390333,0.25,0.81606994,0.89370707,0.90736291,0.88291173,0.98745023,,,,,,,,,,,,,,,,,,,,,,,
922,1.1336692e-06,0.038667508,0.038667508,0,0.036987756,0.061037189,0.024777615,,,,,,,,,,,,,0.0010412587,0.29015605,0.38686732,0.32297662,0.25,0.83194517,0.90517308,0.91034648,0.90179799,0.98570005,,,,,,,,,,,,,,,,,,,,,,,
923,1.1302366e-06,0.039006784,0.039006784,0,0.037694078,0.057985415,0.022163995,,,,,,,,,,,,,0.0010412585,0.29037607,0.3811203,0.32850364,0.25,0.7909249,0.87711954,0.89267987,0.86801386,0.98586424,,,,,,,,,,,,,,,,,,,,,,,
924,1.1268479e-06,0.038801243,0.038801243,0,0.037816862,0.054092461,0.021933568,,,,,,,,,,,,,0.0010412563,0.29291773,0.37420927,0.332873,0.25,0.78565062,0.86730591,0.89516136,0.85076052,0.9857851,,,,,,,,,,,,,,,,,,,,,,,
925,1.1235033e-06,0.038195382,0.038195382,0,0.036637052,0.059254897,0.024082274,,,,,,,,,,,,,0.0010412551,0.29510647,0.37998215,0.32491138,0.25,0.80325274,0.88795144,0.89217705,0.88514676,0.98592017,,,,,,,,,,,,,,,,,,,,,,,
926,1.1202028e-06,0.036987007,0.036987007,0,0.036069947,0.051297389,0.021013213,,,,,,,,,,,,,0.0010412563,0.29923179,0.360475,0.34029322,0.25,0.78849381,0.87495211,0.89545038,0.85983086,0.98661688,,,,,,,,,,,,,,,,,,,,,,,
927,1.1169464e-06,0.038176002,0.038176002,0,0.036825747,0.057419491,0.021963531,,,,,,,,,,,,,0.0010412582,0.29112619,0.38520146,0.32367235,0.25,0.82365366,0.89790892,0.91481052,0.88474715,0.98668931,,,,,,,,,,,,,,,,,,,,,,,
928,1.1137341e-06,0.034788575,0.034788575,0,0.033928458,0.048387611,0.019097726,,,,,,,,,,,,,0.0010412615,0.30130837,0.37149174,0.32719989,0.25,0.80475051,0.88308662,0.90090011,0.87315751,0.98742358,,,,,,,,,,,,,,,,,,,,,,,
929,1.110566e-06,0.033472842,0.033472842,0,0.032138054,0.051874859,0.019930315,,,,,,,,,,,,,0.0010412622,0.29037776,0.37415248,0.33546976,0.25,0.7793435,0.86863325,0.8822144,0.85861216,0.98791688,0.050093524,0.72075605,0.82091113,0.80249802,0.8808015,0.98414084,,,,,,,,,,,,,0.0010412621,0.29239982,0.38556961,0.32203056,0.25
930,1.107442e-06,0.03474202,0.03474202,0,0.03326509,0.054638798,0.021616765,,,,,,,,,,,,,0.0010412623,0.3054434,0.37144916,0.32310744,0.25,0.79982456,0.88037119,0.89402511,0.87273216,0.98721628,,,,,,,,,,,,,,,,,,,,,,,
931,1.1043624e-06,0.036292552,0.036292552,0,0.034918377,0.055005877,0.02327718,,,,,,,,,,,,,0.0010412604,0.29293663,0.37612939,0.33093398,0.25,0.77861593,0.86359764,0.89171659,0.84774594,0.98687463,,,,,,,,,,,,,,,,,,,,,,,
932,1.1013269e-06,0.034899229,0.034899229,0,0.033698241,0.051911688,0.020893911,,,,,,,,,,,,,0.0010412572,0.30448464,0.38059125,0.31492411,0.25,0.80558403,0.8891986,0.90331088,0.87755558,0.98734986,,,,,,,,,,,,,,,,,,,,,,,
933,1.0983358e-06,0.031231111,0.031231111,0,0.030075376,0.047395223,0.018582805,,,,,,,,,,,,,0.0010412573,0.29221148,0.38825359,0.31953493,0.25,0.80731999,0.88714663,0.89756525,0.88082356,0.98932864,,,,,,,,,,,,,,,,,,,,,,,
934,1.095389e-06,0.037098234,0.037098234,0,0.035585992,0.057704017,0.02272605,,,,,,,,,,,,,0.00104126,0.28087608,0.39724097,0.32188296,0.25,0.80824688,0.88930255,0.90439747,0.87866094,0.98681512,,,,,,,,,,,,,,,,,,,,,,,
935,1.0924865e-06,0.037190454,0.037190454,0,0.036101882,0.053229556,0.022019863,,,,,,,,,,,,,0.0010412623,0.28439433,0.3919327,0.32367296,0.25,0.81134727,0.89085166,0.90536297,0.87890413,0.98579497,,,,,,,,,,,,,,,,,,,,,,,
936,1.0896285e-06,0.035383471,0.035383471,0,0.033767262,0.056822098,0.022358427,,,,,,,,,,,,,0.0010412649,0.29938089,0.3884913,0.31212781,0.25,0.83940319,0.9102256,0.91911808,0.9027568,0.98702586,,,,,,,,,,,,,,,,,,,,,,,
937,1.0868148e-06,0.036704299,0.036704299,0,0.035514013,0.0536775,0.02237437,,,,,,,,,,,,,0.0010412654,0.29532526,0.39095965,0.31371509,0.25,0.80891185,0.89064717,0.9009292,0.88221951,0.98631784,,,,,,,,,,,,,,,,,,,,,,,
938,1.0840456e-06,0.037602385,0.037602385,0,0.036052165,0.058754117,0.02275543,,,,,,,,,,,,,0.0010412623,0.2957573,0.3702933,0.3339494,0.25,0.81573187,0.89444561,0.9062564,0.88410925,0.98632902,,,,,,,,,,,,,,,,,,,,,,,
939,1.0813209e-06,0.035215763,0.035215763,0,0.033848635,0.053938258,0.021846568,,,,,,,,,,,,,0.0010412593,0.29021108,0.37613685,0.33365206,0.25,0.77581628,0.86882963,0.87611517,0.86587199,0.98715661,0.050120785,0.72343254,0.82316458,0.81560136,0.87327102,0.98434921,,,,,,,,,,,,,0.0010412587,0.29234478,0.38570375,0.32195148,0.25
940,1.0786406e-06,0.034573059,0.034573059,0,0.03338805,0.051258398,0.021157139,,,,,,,,,,,,,0.0010412582,0.28974542,0.39852296,0.31173163,0.25,0.81059277,0.89014491,0.90518762,0.87838163,0.98751822,,,,,,,,,,,,,,,,,,,,,,,
941,1.0760049e-06,0.040490077,0.040490077,0,0.039550355,0.054717028,0.025869804,,,,,,,,,,,,,0.0010412589,0.28971376,0.37347863,0.33680762,0.25,0.81174884,0.85980368,0.87326388,0.84775593,0.98520821,,,,,,,,,,,,,,,,,,,,,,,
942,1.0734137e-06,0.033916107,0.033916107,0,0.032625058,0.052063474,0.019423881,,,,,,,,,,,,,0.001041262,0.29408514,0.38890613,0.31700873,0.25,0.79446725,0.86797963,0.90026941,0.85749195,0.98815978,,,,,,,,,,,,,,,,,,,,,,,
943,1.0708671e-06,0.037020602,0.037020602,0,0.035676885,0.055892521,0.022000257,,,,,,,,,,,,,0.001041265,0.31558603,0.35184098,0.332573,0.25,0.82919134,0.90230859,0.90980302,0.89695616,0.98638574,,,,,,,,,,,,,,,,,,,,,,,
944,1.0683651e-06,0.036899394,0.036899394,0,0.035489546,0.056758015,0.020908087,,,,,,,,,,,,,0.0010412679,0.28323116,0.38278638,0.33398246,0.25,0.81569646,0.89566461,0.90309876,0.88952804,0.98636511,,,,,,,,,,,,,,,,,,,,,,,
945,1.0659077e-06,0.038538057,0.038538057,0,0.03728621,0.056163073,0.024371174,,,,,,,,,,,,,0.0010412713,0.30012352,0.38507937,0.31479711,0.25,0.81860608,0.89649307,0.905373,0.89072015,0.98569853,,,,,,,,,,,,,,,,,,,,,,,
946,1.063495e-06,0.035663286,0.035663286,0,0.03419469,0.055806052,0.021179025,,,,,,,,,,,,,0.001041274,0.28833446,0.38916727,0.32249827,0.25,0.80931294,0.88961986,0.90319756,0.87901719,0.98726748,,,,,,,,,,,,,,,,,,,,,,,
947,1.061127e-06,0.036549863,0.036549863,0,0.035391142,0.05331796,0.021619971,,,,,,,,,,,,,0.0010412774,0.29831142,0.39691343,0.30477515,0.25,0.80543857,0.87520397,0.88808297,0.86648661,0.98678492,,,,,,,,,,,,,,,,,,,,,,,
948,1.0588036e-06,0.035090955,0.035090955,0,0.034199897,0.048645905,0.020968798,,,,,,,,,,,,,0.0010412779,0.28453889,0.37451531,0.3409458,0.25,0.8017747,0.8848746,0.89952427,0.87311736,0.98691924,,,,,,,,,,,,,,,,,,,,,,,
949,1.056525e-06,0.031449032,0.031449032,0,0.029768096,0.053543177,0.018714609,,,,,,,,,,,,,0.0010412748,0.31245269,0.3777493,0.30979801,0.25,0.84830469,0.91463403,0.91760158,0.91326999,0.9890186,0.049030454,0.72782874,0.82530028,0.80526852,0.88858766,0.98483695,,,,,,,,,,,,,0.0010412742,0.29247064,0.38592554,0.32160382,0.25
950,1.0542911e-06,0.036082524,0.036082524,0,0.035101109,0.05097024,0.020695377,,,,,,,,,,,,,0.0010412756,0.29340149,0.37685366,0.32974485,0.25,0.80130992,0.87871389,0.91164579,0.86543431,0.98740816,,,,,,,,,,,,,,,,,,,,,,,
951,1.052102e-06,0.035337954,0.035337954,0,0.034327003,0.050513265,0.020129555,,,,,,,,,,,,,0.0010412804,0.30672847,0.35700591,0.33626562,0.25,0.8366124,0.90850178,0.91966641,0.8985751,0.98786796,,,,,,,,,,,,,,,,,,,,,,,
952,1.0499577e-06,0.039203307,0.039203307,0,0.038353669,0.052832911,0.022918638,,,,,,,,,,,,,0.0010412812,0.29451742,0.37077664,0.33470593,0.25,0.76857855,0.85233536,0.8778856,0.83841404,0.98607302,,,,,,,,,,,,,,,,,,,,,,,
953,1.0478582e-06,0.034423899,0.034423899,0,0.033215081,0.05148702,0.020568226,,,,,,,,,,,,,0.0010412806,0.29952962,0.38255462,0.31791576,0.25,0.78794773,0.87716763,0.89562116,0.86216091,0.98757817,,,,,,,,,,,,,,,,,,,,,,,
954,1.0458035e-06,0.03682614,0.03682614,0,0.035744721,0.052751775,0.021787515,,,,,,,,,,,,,0.0010412797,0.30440625,0.35058344,0.34501031,0.25,0.77107581,0.86112847,0.88188308,0.8447104,0.9865874,,,,,,,,,,,,,,,,,,,,,,,
955,1.0437937e-06,0.056001375,0.056001375,0,0.05659808,0.056853395,0.025741668,,,,,,,,,,,,,0.0010412756,0.30225136,0.36531021,0.33243844,0.25,0.79021515,0.87666762,0.89900898,0.86037095,0.98128484,,,,,,,,,,,,,,,,,,,,,,,
956,1.0418287e-06,0.031212635,0.031212635,0,0.029730804,0.051500765,0.016742583,,,,,,,,,,,,,0.001041274,0.29063153,0.37568524,0.33368323,0.25,0.8266623,0.90321359,0.90798386,0.89966571,0.98903702,,,,,,,,,,,,,,,,,,,,,,,
