epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_bce_loss,train_dice_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_local_attention_entropy,train_local_attention_max,train_local_candidate_count,train_local_delta_ratio,train_local_neighborhood_disabled,train_local_per_layer,train_local_spatial_radius,train_local_temporal_radius,train_relay_absorb_attention_max,train_relay_attention_entropy,train_relay_delta_ratio,train_relay_inject_attention_max,train_relay_token_norm,train_temporal_output_std,train_temporal_relay_disabled,val_loss,val_main_loss,val_aux_loss,val_aux_boundary128_loss,val_bce_loss,val_dice_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_local_attention_entropy,val_local_attention_max,val_local_candidate_count,val_local_delta_ratio,val_local_neighborhood_disabled,val_local_per_layer,val_local_spatial_radius,val_local_temporal_radius,val_relay_absorb_attention_max,val_relay_attention_entropy,val_relay_delta_ratio,val_relay_inject_attention_max,val_relay_token_norm,val_temporal_output_std,val_temporal_relay_disabled
15,1.9997638e-05,1.6642758,1.1040538,0.56022199,0.56022199,0.39534108,0.7087127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56002729,0.69656268,0.59660065,0.86993879,0.95518819,3.0275334,0.27649738,27,0.2018535,0,1,1,1,0.021827474,2.2777549,0.75608882,0.6124178,37.76625,0.99921945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.9997288e-05,1.6589968,1.1051221,0.55387472,0.55387472,0.39985809,0.70526398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5327746,0.66594718,0.55181127,0.87741173,0.9469101,3.0273085,0.27136897,27,0.20118556,0,1,1,1,0.027782172,2.2680957,0.72696324,0.63895689,37.559898,0.99923026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.9996915e-05,1.5994004,1.0465559,0.55284455,0.55284455,0.37425376,0.67230211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60374113,0.74059089,0.64125659,0.90970996,0.95423137,3.0259778,0.28001036,27,0.20476587,0,1,1,1,0.027879688,2.2614834,0.73160124,0.64981283,38.338771,0.99924075,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.9996517e-05,1.6106594,1.0609095,0.54974992,0.54974992,0.39257997,0.6683295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56626749,0.70106217,0.67137165,0.79036732,0.94055597,3.0261797,0.27785992,27,0.20841607,0,1,1,1,0.023934116,2.2606917,0.74118004,0.64972229,38.736963,0.9992578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1.9996095e-05,1.5925353,1.0650378,0.52749747,0.52749747,0.36812378,0.69691406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61254778,0.75387464,0.64823986,0.91759832,0.95997697,3.0248951,0.27281629,27,0.21007547,0,1,1,1,0.028053097,2.2484286,0.75123331,0.68149386,38.436718,0.99907,0,1.5804932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60981378,0.73521543,0.67544127,0.8434837,0.95603595,3.0231663,0.28504799,27,0.2094099,0,1,1,1,0.036575161,2.2473211,0.74466478,0.70805755,75.659292,0.99911972,0
20,1.9995649e-05,1.6307116,1.1093119,0.52139969,0.52139969,0.38831875,0.72099319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5477168,0.69093395,0.60058071,0.85323887,0.95001241,3.0246404,0.27365632,27,0.2143871,0,1,1,1,0.028914067,2.2497243,0.73284917,0.68805396,39.218305,0.99909526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.9995179e-05,1.6353795,1.1185937,0.51678576,0.51678576,0.38813209,0.73046161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55717418,0.70290893,0.58730553,0.91413904,0.95468567,3.022435,0.27608289,27,0.21212072,0,1,1,1,0.035236725,2.2481883,0.71540338,0.68738787,38.715572,0.99914925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.9994685e-05,1.5675694,1.0471391,0.52043032,0.52043032,0.3710094,0.67612969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60171801,0.74222104,0.63431763,0.9233312,0.95163941,3.0192481,0.27815357,27,0.21351062,0,1,1,1,0.031651502,2.237992,0.72670454,0.72848123,38.559561,0.9990024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.9994167e-05,1.5551306,1.0429543,0.51217634,0.51217634,0.36795604,0.67499828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57243294,0.69636033,0.60005706,0.86870894,0.95587935,3.0175031,0.28800641,27,0.22001857,0,1,1,1,0.029366206,2.2370039,0.71699132,0.7330474,39.257809,0.99907347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.9993625e-05,1.5214111,1.0243471,0.49706398,0.49706398,0.3618804,0.66246674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62927445,0.76375642,0.67565644,0.92016402,0.95744538,3.0178062,0.27778571,27,0.21933726,0,1,1,1,0.029340325,2.2309177,0.7142963,0.78037061,38.327426,0.99890211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.9993058e-05,1.5271159,1.0300044,0.49711153,0.49711153,0.3615593,0.66844509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6297771,0.7655363,0.67416968,0.90324742,0.95738658,3.0169151,0.28294863,27,0.22161259,0,1,1,1,0.029189373,2.2396904,0.71556447,0.78451003,39.574064,0.99889912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.9992468e-05,1.5869751,1.0970038,0.48997125,0.48997125,0.36535001,0.73165383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58179889,0.72376668,0.63255624,0.86827165,0.96486175,3.0142805,0.28462929,27,0.22149041,0,1,1,1,0.035037527,2.2393014,0.72061273,0.79243235,39.625017,0.99882499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.9991854e-05,1.564128,1.0747318,0.48939624,0.48939624,0.37594447,0.6987873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57259772,0.70990476,0.60620573,0.89594909,0.9521253,3.0123748,0.31216518,27,0.22763151,0,1,1,1,0.02890964,2.2415988,0.71390544,0.78668015,38.975087,0.99897624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.9991215e-05,1.5589935,1.0811667,0.47782678,0.47782678,0.35673552,0.7244312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58671218,0.71457483,0.61814203,0.89523908,0.96077952,3.0138355,0.28214637,27,0.2300207,0,1,1,1,0.030537497,2.2369926,0.68279137,0.81586987,37.978158,0.99876204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.9990552e-05,1.4870806,1.0110242,0.47605643,0.47605643,0.35620177,0.65482239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65793417,0.78488864,0.68804137,0.92568016,0.96159719,3.0107988,0.2996475,27,0.23317533,0,1,1,1,0.026959684,2.2278986,0.68345513,0.86746008,38.729674,0.99892208,0,1.4868933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62455659,0.7499593,0.67087394,0.88348943,0.95792727,3.0100285,0.32728663,27,0.23309151,0,1,1,1,0.035831876,2.2324211,0.66232953,0.88747638,77.912945,0.99889087,0
30,1.9989865e-05,1.5345664,1.0716279,0.46293852,0.46293852,0.35606114,0.71556671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5792625,0.71297838,0.61439582,0.87638005,0.96218878,3.0113955,0.30627834,27,0.23491799,0,1,1,1,0.030126885,2.2286715,0.66015947,0.85378471,38.858353,0.99868782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.9989155e-05,1.535541,1.0759068,0.45963421,0.45963421,0.35950938,0.71639744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60363296,0.73856803,0.62855213,0.91948431,0.96294779,3.0074226,0.32940459,27,0.23916514,0,1,1,1,0.033054473,2.231964,0.65608023,0.87895238,38.492842,0.99869663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.998842e-05,1.3984862,0.92748309,0.4710031,0.4710031,0.33355723,0.59392585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68744614,0.8047097,0.71559981,0.93415024,0.96245859,2.9972363,0.37752211,27,0.24058976,0,1,1,1,0.022369945,2.2345715,0.65928696,0.86293447,39.372699,0.99889694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.9987661e-05,1.5014836,1.0511852,0.45029831,0.45029831,0.35540331,0.69578192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61092103,0.74398924,0.63806497,0.92256965,0.96215002,2.9982285,0.36791258,27,0.2423794,0,1,1,1,0.026645059,2.2386238,0.65169097,0.86108938,39.490856,0.998712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.9986878e-05,1.5109176,1.0639372,0.44698042,0.44698042,0.3532829,0.71065425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6117903,0.74862527,0.65614878,0.90391597,0.96277765,2.997375,0.36531607,27,0.25030845,0,1,1,1,0.030126092,2.2324906,0.6682579,0.88877409,40.216558,0.99864128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.998607e-05,1.5052101,1.0589243,0.44628579,0.44628579,0.35680877,0.70211552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6008615,0.74039613,0.63077461,0.92248984,0.95538752,2.9936886,0.40481988,27,0.24878595,0,1,1,1,0.028629594,2.2290649,0.65041439,0.89976879,40.546303,0.99860775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.9985239e-05,1.4614994,1.0209344,0.44056498,0.44056498,0.34758067,0.67335375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59087002,0.70644113,0.61734993,0.88766499,0.96338334,2.9874496,0.38625314,27,0.25811832,0,1,1,1,0.026427562,2.2260955,0.65227547,0.90680611,40.68252,0.99864589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.9984384e-05,1.4410632,1.0063818,0.4346814,0.4346814,0.34453316,0.66184866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62687197,0.75391566,0.65285745,0.92582641,0.9628741,2.985388,0.39065415,27,0.2627374,0,1,1,1,0.031105802,2.2089242,0.66430525,0.93844444,40.038992,0.99854487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.9983505e-05,1.4645357,1.0370298,0.42750581,0.42750581,0.33874237,0.69828747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62430027,0.74350116,0.6433353,0.93300382,0.97028524,2.984239,0.40399347,27,0.26471063,0,1,1,1,0.038423675,2.2173022,0.6447914,0.94559945,39.042061,0.99827495,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.9982601e-05,1.4903237,1.0658572,0.4244665,0.4244665,0.3434833,0.72237389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6250347,0.76497454,0.64883885,0.94505899,0.96941569,2.9828402,0.41735584,27,0.26623722,0,1,1,1,0.039766349,2.2106954,0.61511432,0.94651248,39.467944,0.99828411,0,1.4121991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66623606,0.78022835,0.73755502,0.84900441,0.96754608,2.979125,0.47162231,27,0.26832641,0,1,1,1,0.048267488,2.2070462,0.63026021,0.97157559,78.967235,0.99816741,0
40,1.9981674e-05,1.4458238,1.0122833,0.4335405,0.4335405,0.34177103,0.6705123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59628822,0.72631889,0.64781368,0.87249849,0.95502757,2.9743284,0.46540561,27,0.26901983,0,1,1,1,0.038716156,2.2068535,0.61967489,0.94713904,39.054994,0.99832671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1.9980722e-05,1.4884389,1.0804261,0.40801276,0.40801276,0.34659369,0.73383243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62101337,0.75742564,0.65460554,0.932512,0.9677622,2.9773175,0.46489943,27,0.27351464,0,1,1,1,0.047661379,2.1948167,0.59820705,0.97805372,39.126879,0.99808489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1.9979746e-05,1.4428869,1.0304287,0.41245817,0.41245817,0.33447766,0.69595106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62635136,0.75773569,0.67668635,0.88696145,0.96599193,2.9750312,0.42835693,27,0.28366046,0,1,1,1,0.048216473,2.1946486,0.61269383,0.97025175,39.893614,0.99813082,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1.9978747e-05,1.4011466,0.99547058,0.40567605,0.40567605,0.32516934,0.67030123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66323877,0.79114657,0.69309498,0.9323886,0.96570465,2.9692242,0.46607715,27,0.28174487,0,1,1,1,0.037227398,2.1770621,0.62301292,0.98104735,39.726954,0.99790011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1.9977723e-05,1.4622389,1.0601565,0.40208242,0.40208242,0.33838072,0.72177574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57850093,0.70878113,0.61299367,0.86713451,0.96618734,2.9710126,0.44720884,27,0.29041803,0,1,1,1,0.039926199,2.1816183,0.59274294,0.96699703,39.514127,0.99796865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.9976675e-05,1.360782,0.96194314,0.39883885,0.39883885,0.31467154,0.64727159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70001692,0.81664705,0.73683118,0.93087845,0.9706872,2.9588646,0.48420644,27,0.29567305,0,1,1,1,0.040582486,2.1697858,0.57921704,0.98621827,39.598088,0.99791567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1.9975604e-05,1.382816,0.9818029,0.4010131,0.4010131,0.32561563,0.65618726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65230174,0.77644014,0.69139642,0.90268658,0.96637212,2.9540088,0.48859328,27,0.29418172,0,1,1,1,0.041221448,2.1755569,0.58854679,0.97318526,39.41279,0.9978592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1.9974508e-05,1.4023588,1.0081185,0.39424024,0.39424024,0.3220716,0.68604693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62474979,0.75257159,0.660517,0.91829901,0.96509175,2.9551157,0.48871437,27,0.30059389,0,1,1,1,0.049439917,2.1861747,0.58588026,0.98595577,39.825518,0.99773486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.9973388e-05,1.4242582,1.034531,0.38972712,0.38972712,0.33427957,0.70025146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60366172,0.74296202,0.64429648,0.90859669,0.96325272,2.9604082,0.49844893,27,0.29572973,0,1,1,1,0.048336992,2.1884774,0.59405369,0.97324679,39.979092,0.99766696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1.9972244e-05,1.3604007,0.97116665,0.38923407,0.38923407,0.32148863,0.64967803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64483957,0.77043875,0.68720883,0.90543717,0.96597631,2.954,0.49468899,27,0.30551012,0,1,1,1,0.048796706,2.1461861,0.59622406,0.98952041,40.437174,0.99757462,0,1.339003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66449816,0.77556216,0.7257299,0.86817946,0.96565249,2.9573335,0.51454791,27,0.30070251,0,1,1,1,0.054237498,2.1493262,0.5905222,0.99646107,77.71321,0.9975765,0
50,1.9971076e-05,1.3753769,0.99099582,0.38438106,0.38438106,0.33526325,0.65573257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59367124,0.72454606,0.6162551,0.92310477,0.95808401,2.9496702,0.52628386,27,0.30131259,0,1,1,1,0.034754668,2.1553326,0.5941287,0.96687197,38.792789,0.99768097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1.9969884e-05,1.3263054,0.93484599,0.39145938,0.39145938,0.32535884,0.60948714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65606002,0.78267782,0.69298733,0.92199998,0.95655462,2.9395211,0.50841503,27,0.3087006,0,1,1,1,0.037003717,2.1624791,0.58167316,0.9798933,39.530831,0.99773184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1.9968668e-05,1.3986997,1.0267089,0.37199084,0.37199084,0.3229196,0.70378928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63633157,0.77139262,0.660376,0.93780915,0.96995158,2.9520713,0.53549487,27,0.31493547,0,1,1,1,0.05307018,2.1830287,0.5712267,0.98793952,40.730972,0.99732707,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1.9967428e-05,1.3166411,0.94415034,0.3724907,0.3724907,0.30735228,0.63679806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70220382,0.81975478,0.74426667,0.92656449,0.96971364,2.9390663,0.56960783,27,0.31802088,0,1,1,1,0.040516809,2.1630786,0.55414196,0.99330167,40.15995,0.99751744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1.9966164e-05,1.3990909,1.0377549,0.36133604,0.36133604,0.32318583,0.71456903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61410529,0.74877828,0.63912006,0.95158932,0.96767222,2.9466192,0.52903781,27,0.31994557,0,1,1,1,0.044451086,2.1599172,0.55393357,0.99567984,40.504466,0.9971776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1.9964876e-05,1.3847153,1.0204127,0.36430263,0.36430263,0.32269373,0.69771897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61605785,0.75472212,0.64896242,0.91332069,0.96625809,2.9467388,0.51014062,27,0.31917984,0,1,1,1,0.046859477,2.167814,0.58060823,0.99319103,41.330813,0.99724106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1.9963563e-05,1.3685092,1.0036272,0.36488201,0.36488201,0.32246125,0.68116595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6185938,0.74380709,0.65324658,0.91773232,0.96872173,2.9418446,0.52396357,27,0.32243526,0,1,1,1,0.043632918,2.157538,0.55917513,0.98881344,40.721545,0.99724777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1.9962227e-05,1.2931846,0.9319963,0.36118831,0.36118831,0.31091118,0.62108514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68517229,0.80679899,0.73906933,0.90645751,0.96134801,2.9324495,0.59235612,27,0.32738549,0,1,1,1,0.042699946,2.1125826,0.54002385,0.99857628,39.822601,0.99722401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1.9960867e-05,1.3317167,0.98222149,0.34949518,0.34949518,0.30260704,0.67961444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6733819,0.798681,0.71276277,0.9231009,0.97053339,2.9355799,0.55695974,27,0.32974483,0,1,1,1,0.054153076,2.1147355,0.55601594,0.99868523,39.152959,0.99712596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1.9959483e-05,1.3392292,0.98645549,0.35277368,0.35277368,0.31173282,0.67472266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62619154,0.7604567,0.66556113,0.9109955,0.96642619,2.9302239,0.58858985,27,0.33818871,0,1,1,1,0.042248662,2.1375807,0.53389061,0.99848622,38.651153,0.99710412,0,1.2811896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67562633,0.78275368,0.72964858,0.89098445,0.96542837,2.9341453,0.59299102,27,0.33057516,0,1,1,1,0.056600945,2.1411154,0.53641374,0.99961291,77.719103,0.9972555,0
60,1.9958075e-05,1.2642622,0.92105014,0.34321209,0.34321209,0.28998255,0.63106758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71339112,0.82699271,0.74494861,0.94213661,0.97233958,2.931859,0.54856958,27,0.33566783,0,1,1,1,0.048004409,2.1136193,0.55231959,0.99609593,39.564873,0.99723243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1.9956643e-05,1.3813312,1.0442901,0.33704109,0.33704109,0.30473255,0.73955753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62391083,0.74282701,0.65657937,0.86787691,0.97551956,2.9423875,0.50522686,27,0.34198531,0,1,1,1,0.059286822,2.1189643,0.52869599,0.98812807,40.241949,0.99701515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1.9955186e-05,1.3320748,0.98194162,0.35013319,0.35013319,0.32114615,0.66079547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61366859,0.75078704,0.6421543,0.9266058,0.95810151,2.9277805,0.5585637,27,0.34305866,0,1,1,1,0.047004662,2.1249156,0.51553372,0.99898076,40.207593,0.99713119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.9953706e-05,1.2956809,0.96530015,0.33038074,0.33038074,0.29196657,0.67333359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68274486,0.80330946,0.72257251,0.91791984,0.97607783,2.9323994,0.52652272,27,0.34540205,0,1,1,1,0.053655099,2.1320166,0.51356199,0.99916653,39.877612,0.99705795,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.9952202e-05,1.3178497,0.98982456,0.32802511,0.32802511,0.3103089,0.67951565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65633236,0.77943988,0.68952256,0.92565035,0.97018554,2.9383653,0.53254255,27,0.34636847,0,1,1,1,0.048666984,2.1437465,0.5183143,0.9925604,39.396245,0.99694413,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1.9950674e-05,1.3648778,1.039027,0.32585081,0.32585081,0.30568399,0.73334306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62508349,0.75718087,0.6630205,0.90590369,0.97218836,2.935293,0.55350096,27,0.35411067,0,1,1,1,0.070065988,2.1053391,0.52832412,0.9974406,39.758525,0.99685335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1.9949122e-05,1.2685404,0.94761458,0.32092584,0.32092584,0.28603463,0.66157997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67213213,0.77411931,0.69961412,0.88126827,0.97809422,2.9322163,0.53318989,27,0.3495379,0,1,1,1,0.053043689,2.1111729,0.55296504,0.99687663,39.852104,0.99681222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1.9947546e-05,1.2418075,0.92201893,0.3197886,0.3197886,0.28723895,0.63477997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72014038,0.76218563,0.67021627,0.89347161,0.97155512,2.9235294,0.57514941,27,0.35318156,0,1,1,1,0.040846958,2.1088311,0.53444816,0.9879181,40.616552,0.99685866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.9945946e-05,1.3880925,1.0721943,0.3158982,0.3158982,0.30606706,0.76612726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63609219,0.77180793,0.67961965,0.91551157,0.97612493,2.9317524,0.56974318,27,0.35857698,0,1,1,1,0.081429536,2.093377,0.49495523,0.9999734,40.201188,0.99671651,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
